topic,similarity,nouns,probabilities
145,0.04912744803929432,"['財布', 'ごめんね', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.49411625, 0.46087816, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06, 2.200977e-06]"
162,0.04745027154214567,"['あはは', '定番', 'やから', 'ビッグ', '生理', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴']","[0.6244001, 0.18611106, 0.119095095, 0.018170508, 2.5542067e-06, 2.5542067e-06, 2.5542067e-06, 2.5542067e-06, 2.5542067e-06, 2.5542067e-06]"
69,0.04725886443197167,"['パンパン', 'なんや', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.44472927, 0.39818028, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06, 7.682431e-06]"
147,0.04672456320352726,"['MC', '基本', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.7074144, 0.26271853, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06, 1.4606328e-06]"
92,0.04666491812507367,"['皆様', '手首', '司会者', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'CPU']","[0.816107, 0.038740307, 0.0042852084, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06, 6.8893946e-06]"
199,0.04663300077487002,"['ボケ', '知らんけど', 'はち', 'カズ', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.68541676, 0.17064126, 0.06626245, 0.012572975, 3.1843228e-06, 3.1843228e-06, 3.1843228e-06, 3.1843228e-06, 3.1843228e-06, 3.1843228e-06]"
148,0.046153819263454327,"['ねここ', '全然大丈夫', '焼肉屋', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.45791408, 0.1882475, 0.16502677, 9.234195e-06, 9.234195e-06, 9.234195e-06, 9.234195e-06, 9.234195e-06, 9.234195e-06, 9.234195e-06]"
196,0.045942804211783,"['どうでしょう', '劇場', '元君', 'ニスヤキ', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6223563, 0.25199005, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06, 6.1450414e-06]"
83,0.04547006400198074,"['Mステ', 'ムカ', 'ホント', '野望', '生理', '鉄の女', '元君', '田曽', 'ホジ', '毛穴']","[0.38286638, 0.16838683, 0.13877597, 0.049941387, 1.2717867e-05, 1.2717867e-05, 1.2717867e-05, 1.2717867e-05, 1.2717867e-05, 1.2717867e-05]"
114,0.045211171132373676,"['かなん', '好きだから', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.60399354, 0.2722362, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06, 6.0529196e-06]"
189,0.04500938403688763,"['別れ', 'ずい', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.481751, 0.44223338, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06, 3.7175048e-06]"
151,0.044956822150541434,"['うそ', '動物園', '守り', 'コンプラ', 'スペック', 'CPU', '田曽', '毛穴', '総額', '争奪戦']","[0.828858, 0.06826898, 0.016796544, 0.013606891, 3.544445e-06, 3.544445e-06, 3.544445e-06, 3.544445e-06, 3.544445e-06, 3.544445e-06]"
26,0.04466737515822954,"['ロケット', '前田', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.48992482, 0.12144538, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05, 1.9005756e-05]"
17,0.04450545687323361,"['あるじゃん', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.9571214, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06, 2.0968566e-06]"
186,0.04442489899292881,"['そうじゃない', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.90777516, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06, 4.50998e-06]"
157,0.04322298861459525,"['かな', '音色', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', '仕事始め']","[0.93095535, 0.010571884, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06, 2.8595837e-06]"
176,0.04278930315380401,"['パジャマ', '金太郎', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.5323192, 0.28468007, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06, 8.949573e-06]"
165,0.04258420033628556,"['美女', 'ポケモン', '生理', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.35965535, 0.23164673, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05, 1.9987187e-05]"
137,0.03742935489947587,"['なのかな', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.9315349, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06, 3.3480992e-06]"
50,0.03617370478184495,"['大谷翔平', 'cm', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '元君']","[0.5488878, 0.13624577, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05, 1.539841e-05]"
