topic,similarity,nouns,probabilities
87,0.05850544968688216,"['タイ', 'エックス', '受け', '手のひら', '会議室', '毛穴', '鉄の女', '生理', '田曽', '総額']","[0.74245715, 0.099061824, 0.052042153, 0.042187463, 0.014576651, 2.429672e-06, 2.429672e-06, 2.429672e-06, 2.429672e-06, 2.429672e-06]"
33,0.05838449431243582,"['こいつ', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'ルンド']","[0.95566595, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06]"
37,0.05821934405111383,"['かね', 'ほんま', 'サクッ', '毛穴', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.85187155, 0.12166274, 0.0074444143, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07]"
122,0.05811790168210448,"['フェス', '久々', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.88012433, 0.08517878, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06, 1.6968448e-06]"
59,0.058027092531893684,"['ツッコミ', '業界', '基本的', 'ねた', 'スペック', '田曽', '毛穴', '総額', '元君', 'CPU']","[0.43914247, 0.29350564, 0.17010346, 0.06773695, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06]"
47,0.05777226624458439,"['残り', 'ハサミ', '恐竜', '鉄の女', '毛穴', '元君', '総額', 'スペック', 'ニスヤキ', '田曽']","[0.92493683, 0.024338176, 0.0006007343, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06]"
99,0.05771362536321245,"['どん', 'ギリ', '通路', '真実', '毛穴', '生理', '田曽', '鉄の女', 'スペック', 'ルンド']","[0.64049006, 0.23794505, 0.042343218, 0.012390406, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06]"
177,0.05768083418320612,"['事務所', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.96821976, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06]"
112,0.05765268539247951,"['気合', 'アノ', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6860869, 0.2442995, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06]"
0,0.057581539184324994,"['年ぶり', '基準', '生理', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.9510518, 0.013945297, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06]"
135,0.05757548908713063,"['部分', 'カス', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'トム']","[0.6931776, 0.27680668, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06, 1.467895e-06]"
